healthID,title,date,content,source,url,id
9,癌症放射治療大躍進！三總引進「1.5T 高階磁振刀」降低副作用,2024-10-08,三軍總醫院今日宣布引進全台第一台「1.5T 高階磁振刀」，有別於過去所有影像導航放射治療（IGRT）都是搭配電腦斷層掃描（CT），帶有額外的輻射，1.5T 磁振刀是搭載診斷級別的磁振造影技術（MRI），沒有輻射，能在治療前精準影像對位，更能在治療中全程即時監控腫瘤。 三軍總醫院院長洪乙仁表示，「1....,Technews.tw,https://technews.tw/2024/10/08/high-end-magnetic-vibration-knife/,209
9,突破癌症治療瓶頸！中醫大附醫研發奈米三特異性抗體抗癌藥物,2024-09-30,癌症治療重大突破！中國醫藥大學附設醫院院長周德陽研究團隊今日宣布攜手聖安生醫，共同開發創新奈米三特異性 T 細胞銜接抗體「Nb-TriTE」抗癌藥物 (SOA101)，成功完成臨床前研究，針對肺癌、乳癌等多種實體癌症治療，近期將提出美國 FDA 人體臨床試驗申請。 周德陽表示，免疫治療及藥物開發日新...,Technews.tw,https://technews.tw/2024/09/30/nb-trite/,207
9,肺癌患者常見2大問題　疼痛、癌症惡病質如何改善？專家來解答！,2024-10-15,【健康醫療網／記者吳儀文報導】當癌症治療到達一定程度，且積極治療已經不符合其現況時，就會建議病患進入「緩和療護」階段，這時常見的困擾往往是癌症惡病質、疼痛等2大問題，該如何減輕患者的痛苦並獲得更好的生活品質呢？土城醫院血液腫瘤科主任吳教恩、新光醫院胸腔內科醫師葉育雯 一一解答！ 什麼是「癌症惡病質」？ 如何診斷？會有哪些影響？ 「緩和療護」主要是希望能幫助患者減少痛苦並更輕鬆地走完最後一段時間，但葉育雯醫師強調，這並不代表完全不再進行治療，臨床上依然會針對患者的狀況提供相對應的處置。 以癌症患者來說，「癌症惡病質…,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_feda0f08-af36-4816-859e-87254b3bff82,219
9,舌頭冒白斑！別以為只是髒　醫曝口腔4警訊是「癌症前兆」,2024-10-17,癌症發生前其實有徵兆，從口腔能看出端倪。胸腔暨重症醫學科醫師黃軒提到，口腔出現4警訊可能和癌症有關，包括「持續性潰瘍、口臭、出現囊腫、狂冒白斑或紅班」，絕不要輕忽口腔內的異常變化，可能是發現癌症的第一道防線，出現狀況應及早就醫。,Yahoo Entertainment,https://tw.news.yahoo.com/%E8%88%8C%E9%A0%AD%E5%86%92%E7%99%BD%E6%96%91-%E5%88%A5%E4%BB%A5%E7%82%BA%E5%8F%AA%E6%98%AF%E9%AB%92-%E9%86%AB%E6%9B%9D%E5%8F%A3%E8%85%944%E8%AD%A6%E8%A8%8A%E6%98%AF-%E7%99%8C%E7%97%87%E5%89%8D%E5%85%86-031900393.html,214
9,【錯誤】癌症和寄生蟲有直接的關係？吃驅蟲藥治療？不實說法！專家詳解,2024-10-13,網傳「癌症和寄生蟲有直接的關係」貼文，提到「癌症其實就是細胞內寄生蟲」，「用驅蟲藥治療晚期癌症，腫瘤迅速消失」等內容。但專家表示，肝吸蟲會造成肝癌、埃及吸血蟲會造成膀胱癌，醫界已知會造成癌症的寄生蟲都能一一列得出來，以台灣為例，寄生蟲造成的癌症只佔 1% 以下，以台灣的公共衛生條件，民眾不需要擔心寄生蟲癌症的問題，寄生蟲不是台灣需要的擔心的癌症危險因子。,Yahoo Entertainment,https://tw.news.yahoo.com/%E9%8C%AF%E8%AA%A4-%E7%99%8C%E7%97%87%E5%92%8C%E5%AF%84%E7%94%9F%E8%9F%B2%E6%9C%89%E7%9B%B4%E6%8E%A5%E7%9A%84%E9%97%9C%E4%BF%82-%E5%90%83%E9%A9%85%E8%9F%B2%E8%97%A5%E6%B2%BB%E7%99%82-%E4%B8%8D%E5%AF%A6%E8%AA%AA%E6%B3%95-%E5%B0%88%E5%AE%B6%E8%A9%B3%E8%A7%A3-001000703.html,212
9,韓女星罹患舌癌原因曝光 竟然是因為「蛀牙」嚴重到變成癌症,2024-10-16,韓女星罹患舌癌原因曝光 竟然是因為「蛀牙」嚴重到變成癌症,Yahoo Entertainment,https://tw.tv.yahoo.com/e-news/%E9%9F%93%E5%A5%B3%E6%98%9F%E7%BD%B9%E6%82%A3%E8%88%8C%E7%99%8C%E5%8E%9F%E5%9B%A0%E6%9B%9D%E5%85%89-%E7%AB%9F%E7%84%B6%E6%98%AF%E5%9B%A0%E7%82%BA-%E8%9B%80%E7%89%99-%E5%9A%B4%E9%87%8D%E5%88%B0%E8%AE%8A%E6%88%90%E7%99%8C%E7%97%87-153127148.html,213
9,響應十月乳癌防治月！黛莉貝爾攜手台灣癌症基金會　推動安心養護內衣計畫,2024-10-13,【健康醫療網／記者張慈恩報導】十月是全球乳癌防治月，不僅是一個充滿關懷與希望的月份，更是提醒大家重視乳癌防治的重要時刻。乳癌已成為台灣女性最常見的癌症之一，根據衛福部112年最新的癌症死亡率統計，乳癌僅次於肺癌，成為第二大致死原因。每天約有50位女性被診斷出乳癌，每年更有約2000至3000人因乳癌不幸離世。平時養成乳房自我檢查，及早發現乳癌潛在病變，是守護健康的重要步驟。 黛莉貝爾為乳癌防治應援！贊助100件乳癌術後重建內衣，幫助癌友重拾自信 台灣專業內衣品牌黛莉貝爾，與台灣癌症基金會合作推出「安心養護內衣計劃…,Yahoo Entertainment,https://tw.news.yahoo.com/%E9%9F%BF%E6%87%89%E5%8D%81%E6%9C%88%E4%B9%B3%E7%99%8C%E9%98%B2%E6%B2%BB%E6%9C%88-%E9%BB%9B%E8%8E%89%E8%B2%9D%E7%88%BE%E6%94%9C%E6%89%8B%E5%8F%B0%E7%81%A3%E7%99%8C%E7%97%87%E5%9F%BA%E9%87%91%E6%9C%83-%E6%8E%A8%E5%8B%95%E5%AE%89%E5%BF%83%E9%A4%8A%E8%AD%B7%E5%85%A7%E8%A1%A3%E8%A8%88%E7%95%AB-013000162.html,221
10,OpenAI 語音轉文字工具 幻覺問題嚴重醫療機構記錄或受影響,2024-10-29,"人工智能公司 OpenAI 的語音轉文字工具 Whisper 近來成為焦點，原因是多名開發人員、軟件工程師和學術研究人員發現 Whisper 經常產生幻覺，會虛構出原本不存在的內容，例如捏造藥物、種族評論和暴力言論。有報導指有醫療機構和醫生使用了相關工具，現時病人的病歷或因此受到影響。
The post OpenAI 語音轉文字工具 幻覺問題嚴重醫療機構記錄或受影響 appeared first on 香港 unwire.hk 玩生活．樂科技.",Unwire.hk,https://unwire.hk/2024/10/29/openai-whisper-big-problem/ai/,224
10,中國援助黎巴嫩緊急人道醫療物資運抵貝魯特機場,2024-10-21,中國援助黎巴嫩的緊急人道醫療物資運抵貝魯特國際機場，包含麻醉劑、一次性使用氣管插管、手術衣、吸氧面罩等65項。 央視新聞報道，物資共3601箱，當地時間星期一中午前運抵。 國家國際發展合作署發言人上星期表示，近期黎巴嫩和以色列局勢升級，黎巴嫩多地發生通信設備爆炸和空襲事件，造成大量傷亡。應黎巴嫩政府請求，中國政府決定向黎巴嫩提供緊急人道主義醫療物資援助，以幫助黎方開展醫療救助工作。,Yahoo Entertainment,https://hk.news.yahoo.com/%E4%B8%AD%E5%9C%8B%E6%8F%B4%E5%8A%A9%E9%BB%8E%E5%B7%B4%E5%AB%A9%E7%B7%8A%E6%80%A5%E4%BA%BA%E9%81%93%E9%86%AB%E7%99%82%E7%89%A9%E8%B3%87%E9%81%8B%E6%8A%B5%E8%B2%9D%E9%AD%AF%E7%89%B9%E6%A9%9F%E5%A0%B4-095739581.html,240
10,中方向黎巴嫩提供緊急人道主義醫療物資援助,2024-10-07,中方向黎巴嫩提供緊急援助。 國家國際發展合作署新聞發言人李明表示，近期黎巴嫩與以色列局勢升級，黎巴嫩多地發生通訊設備爆炸及空襲事件，造成大量人員傷亡。 李明說中國政府應黎巴嫩政府請求，決定向黎巴嫩提供人道主義醫療物資，幫助黎方開展醫療救助等工作。,Yahoo Entertainment,https://hk.news.yahoo.com/%E4%B8%AD%E6%96%B9%E5%90%91%E9%BB%8E%E5%B7%B4%E5%AB%A9%E6%8F%90%E4%BE%9B%E7%B7%8A%E6%80%A5%E4%BA%BA%E9%81%93%E4%B8%BB%E7%BE%A9%E9%86%AB%E7%99%82%E7%89%A9%E8%B3%87%E6%8F%B4%E5%8A%A9-045149092.html,232
10,倡中醫師增臨床考核及再實習　智庫促擴醫療記錄存取權限,2024-10-07,【on.cc東網專訊】中醫藥近年備受重視，本港首間中醫醫院亦會在明年底啟用。有智庫指現時中醫師資格試以口試和筆試為主、實習只是觀察為主，期望增設臨床評估考核及畢業後再實習安排。另外，該智庫又指現時中醫電子健康紀錄互通範圍有限，中醫師只能依賴病人轉述檢查報吿作診段,Yahoo Entertainment,https://hk.news.yahoo.com/%E5%80%A1%E4%B8%AD%E9%86%AB%E5%B8%AB%E5%A2%9E%E8%87%A8%E5%BA%8A%E8%80%83%E6%A0%B8%E5%8F%8A%E5%86%8D%E5%AF%A6%E7%BF%92-%E6%99%BA%E5%BA%AB%E4%BF%83%E6%93%B4%E9%86%AB%E7%99%82%E8%A8%98%E9%8C%84%E5%AD%98%E5%8F%96%E6%AC%8A%E9%99%90-041253671.html,233
10,公院連串醫療事故　議員促系統性檢討及改進,2024-10-10,【on.cc東網專訊】新一份《施政報告》將於下周三(16日)發表，鑑於公立醫院接連發生醫療事故及建築設備事故，醫衞界立法會議員林哲玄建議，政府在檢討《服務質素和病人安全系統》之餘，亦應把現有問題，包括高管問責不足、員工工作體驗不被重視，以及病人體驗不佳一直未能建,Yahoo Entertainment,https://hk.news.yahoo.com/%E5%85%AC%E9%99%A2%E9%80%A3%E4%B8%B2%E9%86%AB%E7%99%82%E4%BA%8B%E6%95%85-%E8%AD%B0%E5%93%A1%E4%BF%83%E7%B3%BB%E7%B5%B1%E6%80%A7%E6%AA%A2%E8%A8%8E%E5%8F%8A%E6%94%B9%E9%80%B2-044048542.html,236
10,動植物公園11猴死　楊潤雄：幾隻隔離猴子表現異常正接受醫療程序,2024-10-20,香港動植物公園昨日再有一隻接受隔離治療的松鼠猴死亡，使公園至今已經有11隻猴子離世。文化體育及旅遊局局長楊潤雄今(21日)在電台表示，有幾隻正在隔離觀察的猴子表現有點異常，情況有些反覆，目前正在接受醫療程序。,Yahoo Entertainment,https://hk.news.yahoo.com/%E5%8B%95%E6%A4%8D%E7%89%A9%E5%85%AC%E5%9C%9211%E7%8C%B4%E6%AD%BB-%E6%A5%8A%E6%BD%A4%E9%9B%84-%E5%B9%BE%E9%9A%BB%E9%9A%94%E9%9B%A2%E7%8C%B4%E5%AD%90%E8%A1%A8%E7%8F%BE%E7%95%B0%E5%B8%B8%E6%AD%A3%E6%8E%A5%E5%8F%97%E9%86%AB%E7%99%82%E7%A8%8B%E5%BA%8F-022036675.html,241
10,嬰兒無塵室空氣清淨系統Baby Clean Room問世！把醫療等級的 PM2.5 淨零環境搬⼊家中,2024-10-14,"由鼎創達與研能科技研發並首創推出專為孕婦及嬰幼兒家庭設計的 Baby Clean Room 系統，打造全球第一個以醫療级無塵室潔淨規格的居家空氣清淨系統嬰兒無塵室。由鼎創達與研能科技研發並首創推出專為孕婦及嬰幼兒家庭設計的 Baby Clean Room 系統，打造全球第一個以醫療级無塵室潔淨規格的空氣清淨系統「嬰兒無塵室 Baby Clean Room」，帶來史無前例居家 PM2.5 極致淨零的空氣品質，每天不再吸入大量空氣污染物傷害健康。
鼎創達集團董事長莫皓然表示，這項申請全球 1,892 項專利，而目前已…",Techbang.com,https://www.techbang.com/posts/118867-the-baby-clean-room-air-purification-system-is-here-bring-a,222
10,政府為廣東院舍長者分擔部分醫療費　門診最多一年資助一萬元,2024-10-21,【Now新聞台】政府將為參與廣東院舍計劃的長者分擔部分內地醫療費，門診每年最多資助一萬元，住院則最多三萬元，亦將檢視關愛隊服務，不排除數目日後有增減。 近年不少港人選擇在內地大灣區城市養老，施政報告提出優化廣東院舍照顧服務計劃，分擔部分長者的內地醫療費。勞工及福利局局長孫玉菡表示，大部分大灣區城市香港長者只需居住滿半年，可獲得居住證，從而合資格購買醫保；政府會為這些入住合資格院舍的長者購買醫保，並分擔當中的共付額，門診最多一年資助一萬元，住院一年最多三萬元。勞工及福利局局長孫玉菡：「一萬元的門診費用，意思是如果一…,Yahoo Entertainment,https://hk.news.yahoo.com/%E6%94%BF%E5%BA%9C%E7%82%BA%E5%BB%A3%E6%9D%B1%E9%99%A2%E8%88%8D%E9%95%B7%E8%80%85%E5%88%86%E6%93%94%E9%83%A8%E5%88%86%E9%86%AB%E7%99%82%E8%B2%BB-%E9%96%80%E8%A8%BA%E6%9C%80%E5%A4%9A-%E5%B9%B4%E8%B3%87%E5%8A%A9-%E8%90%AC%E5%85%83-100907112.html,239
10,施政報告 2024｜200 元以上烈酒減九成稅　陳肇始、劉澤星等醫療界 130 人聯署反對｜Yahoo,2024-10-15,【Yahoo 新聞報道】特首李家超今（16 日）發表任內第三份《施政報告》，據悉政府有意減烈酒稅。立法會醫療衛生界議員林哲玄、前食物及衛生局長陳肇始、港大醫學院院長劉澤星、東華學院校長陳慧慈等逾130人聯署，反對減烈酒稅。聯署指出，本港醫療體系面對人口老化、慢病增加的巨大挑戰，「以減稅鼓勵飲用烈酒的話，多了酒精引致的疾病恐怕變成駱駝背上的最後一根稻草」。,Yahoo Entertainment,https://hk.news.yahoo.com/%E6%96%BD%E6%94%BF%E5%A0%B1%E5%91%8A-2024%EF%BD%9C200-%E5%85%83%E4%BB%A5%E4%B8%8A%E7%83%88%E9%85%92%E6%B8%9B%E4%B9%9D%E6%88%90%E7%A8%85-%E9%99%B3%E8%82%87%E5%A7%8B%E3%80%81%E5%8A%89%E6%BE%A4%E6%98%9F%E7%AD%89%E9%86%AB%E7%99%82%E7%95%8C-130-%E4%BA%BA%E8%81%AF%E7%BD%B2%E5%8F%8D%E5%B0%8D%EF%BD%9Cyahoo-033315530.html,234
10,施政報告2024 | 廣東養老長者獲資助部分醫療費用,2024-10-21,政府明年推行「資助綜援長者入住廣東安老院」試驗計劃。勞工及福利局局長孫玉菡說，可以讓現時居住在不適切居所的綜援長者，有多一個選擇。 另外，當局會為在廣東養老的長者，分擔部分當地醫療費用，每年門診費上限1萬元人民幣、入院費上限3萬元人民幣。 至於「大灣區青年就業計劃」，當局正探討將推行「雙向安排」，讓灣區青年亦可來港實習。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_acaed55f-6eba-4b4c-8728-15025a52ef35,237
10,施政報告2024｜盧寵茂：檢討收費是善用醫療資源縮短輪候時間,2024-10-17,醫務衞生局局長盧寵茂表示，現時醫院輪流時間長，某程度上跟收費有些關係，公共資源並非無止境，強調應該做好針對性補貼，幫助經濟有問題、危重病的人。 盧寵茂強調，輪候時間牽涉到不同因素，當中包括檢討收費，重申並非簡單加價，不會依據通脹率，目標亦不是想增加庫房收入， 最大的考慮是善用醫療資源，針對性補貼需要幫助的人，達至縮短輪候時間。 盧寵茂表示，基層醫療健康服務是其中一個重點，如果基層醫療健康做不好，所有病人，無論大病、小病、慢病都湧去醫院，少少問題就要看專科，絕對會浪費很多資源。 醫院管理局行政總裁高拔陞表示，縮短輪…,Yahoo Entertainment,https://hk.news.yahoo.com/%E6%96%BD%E6%94%BF%E5%A0%B1%E5%91%8A2024-%E7%9B%A7%E5%AF%B5%E8%8C%82-%E6%AA%A2%E8%A8%8E%E6%94%B6%E8%B2%BB%E6%98%AF%E5%96%84%E7%94%A8%E9%86%AB%E7%99%82%E8%B3%87%E6%BA%90%E7%B8%AE%E7%9F%AD%E8%BC%AA%E5%80%99%E6%99%82%E9%96%93-120214562.html,235
10,施政報告2024｜盧寵茂稱基層醫療署可分擔衞生署涉治療的工作,2024-10-25,施政報告提出會全面審視醫療體系的定位和目標，改革醫管局、衞生署和基層醫療署的職能和分工。醫務衞生局局長盧寵茂表示，新設的基層醫療署可以分擔衞生署涉及治療方面的工作，形容新改革屬大工程，必須盡早處理。 至於「1+」審批機制將於下月一日起擴展至所有新藥。盧寵茂在一個電台節目提到，香港現時若再採取保守、被動的審批機制將落後，所以希望做到一個主動、積極的審批工作，令藥物更快到港、價錢降低，亦可以發展相關產業，但強調即使更改審批模式，藥物的質量、安全、效益仍是最重要。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_894e0bef-b473-4ae7-95a0-d36ec3415e4d,230
10,施政報告2024 | 醫管局歡迎有關醫療服務措施,2024-10-16,行政長官李家超發表新施政報告，醫管局主席范鴻齡歡迎報告內，有關醫療服務措施，相信有助提升公營醫療服務及可持續發展，以加強對病人的支援。 范鴻齡說，醫管局歡迎政府推動社區藥房的相關政策，會改善藥械採購程序，大幅縮減新藥引入藥物名冊的時間，透過理順和集中採購流程，促進成本效益及保證醫療資源用得其所；亦會進一步整合全港兒科服務，讓香港兒童醫院，更好發揮其功能，促進研究發展和專業培訓及開拓更多服務，如擴大新生兒篩查範圍、腦神經系統疾病治療等，提高本港兒科服務的質素。 醫管局表示，將加強專科門診的分流制度及轉介安排，使病情…,Yahoo Entertainment,https://hk.news.yahoo.com/%E6%96%BD%E6%94%BF%E5%A0%B1%E5%91%8A2024-%E9%86%AB%E7%AE%A1%E5%B1%80%E6%AD%A1%E8%BF%8E%E6%9C%89%E9%97%9C%E9%86%AB%E7%99%82%E6%9C%8D%E5%8B%99%E6%8E%AA%E6%96%BD-135909919.html,229
10,智慧醫療產業之資安議題分析,2024-10-02,目前全球許多國家已邁入高齡化社會，在人類壽命延長之情況下亦增加相關慢性病的照護需求，但同時醫療機構又因為勞動力下降與醫療工作環境不佳等問題，面臨人力不足的情況，而智慧醫療解決方案有望透過自動化與智慧化的管理與工作流程緩解此困境。 除了照護之外，若回歸到原本治療目的來看，AI的導入更進一步提高醫療處置...,Technews.tw,https://technews.tw/2024/10/03/smart-medicine-information-security-issues/,225
10,東區醫院 76 歲病人插錯鼻胃喉　實習醫生睇 X 光片判斷錯誤　一年兩宗同類醫療事故︱Yahoo,2024-10-10,【Yahoo新聞報道】東區醫院今日（ 10 日）公布一宗醫療事故，一位 76 歲男病人入院檢查，醫護人員錯誤將鼻胃喉放置在支氣管位置，惟實習醫生檢查X光片未有發現。,Yahoo Entertainment,https://hk.news.yahoo.com/%E6%9D%B1%E5%8D%80%E9%86%AB%E9%99%A2-76-%E6%AD%B2%E7%97%85%E4%BA%BA%E6%8F%92%E9%8C%AF%E9%BC%BB%E8%83%83%E5%96%89-%E5%AF%A6%E7%BF%92%E9%86%AB%E7%94%9F%E7%9D%87-x-%E5%85%89%E7%89%87%E5%88%A4%E6%96%B7%E9%8C%AF%E8%AA%A4-%E4%B8%80%E5%B9%B4%E5%85%A9%E5%AE%97%E5%90%8C%E9%A1%9E%E9%86%AB%E7%99%82%E4%BA%8B%E6%95%85%EF%B8%B1yahoo-091811556.html,227
10,林琳憂兒子斜視每次檢查上千元　民建聯發布倡議書促政府完善兒童醫療服務,2024-10-06,"兒童免疫力較低，除了不時患病，還需要自小進行不同的身體檢查。民建聯發布促進兒童醫療服務發展倡議書，包括建議在醫管局普通科門診新增兒童預約專籌、每年派發2,000元兒童醫療券等。 民建聯今日舉行記者會發布倡議書，立法會議員林琳育有1名剛滿1歲的兒子，她分享個人經歷，指懷疑兒子的左眼患有斜視，和先生不停為應否看醫生而",Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_eb721db5-148d-4d41-9332-a4171f66d51f,231
10,盧寵茂晤海南省代表團　探討兩地醫療衞生合作空間,2024-10-17,醫務衞生局局長盧寵茂今日與海南省人民政府副省長謝京及其率領的代表團舉行會議，向他們介紹新一份施政報告內，有關發展香港成為國際醫療創新樞紐的多項措施等，並探討兩地在醫療衞生範疇合作的空間。 盧寵茂表示，特區政府一直按照「優勢互補，互利共贏」的原則，在有利於內地與香港醫療發展的前提下，加強與內地各省市在醫療服務發展方面的合作，共同提高醫療水準。,Yahoo Entertainment,https://hk.news.yahoo.com/%E7%9B%A7%E5%AF%B5%E8%8C%82%E6%99%A4%E6%B5%B7%E5%8D%97%E7%9C%81%E4%BB%A3%E8%A1%A8%E5%9C%98-%E6%8E%A2%E8%A8%8E%E5%85%A9%E5%9C%B0%E9%86%AB%E7%99%82%E8%A1%9E%E7%94%9F%E5%90%88%E4%BD%9C%E7%A9%BA%E9%96%93-125522468.html,226
10,衛福部成立三大 AI 中心！致力打造智慧醫療強國,2024-10-07,衛福部宣佈成立負責任 AI 執行中心、臨床 AI 取證驗證中心、AI 影響性研究中心，解決 AI 醫療應用落地、取證、給付三大關鍵議題。,Inside.com.tw,https://www.inside.com.tw/article/36431-healthcare-ai-center,223
10,醫管局第2季呈報5宗醫療風險警示事件,2024-10-25,【Now新聞台】醫管局發布《風險通報》，今年第2季呈報5宗醫療風險警示事件。其中一宗是6月伊利沙伯醫院實習醫生將鼻胃喉誤插至病人支氣管，亦有一宗胸部錯誤部位施行程序個案；有3宗手術或介入程序後，遺留工具或醫療物料在病人體內，包括紗布、5.5厘米引流管和髖關節置換手術期間，軟軸破裂並留下金屬碎片；另有24宗根據重要風險事件類別呈報的藥物事件。 #要聞,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_53b7ce09-faeb-4b69-b78e-31fa12652e16,228
10,黃大仙醫院復康醫療護理部病房出現產碳青霉烯酶腸道桿菌個案組群,2024-10-02,東華三院黃大仙醫院復康醫療護理部一個病房，出現產碳青霉烯酶腸道桿菌個案組群。自上周三起，先後有3名男病人確診，年齡介乎56歲至87歲，其中1名男病人因病情持續惡化離世，另外兩名病人情況穩定。 醫院發言人表示，3名男病人經檢測後，確診帶有產碳青霉烯酶腸道桿菌，當中1名病人已轉往香港佛教醫院繼續接受隔離治療，另有1名病人今日出院。 醫院表示，會根據既定指引，繼續對病人的密切接觸者展開追蹤篩查，並已加強執行各項感染控制措施，另已將有關個案呈報醫院管理局總辦事處及衞生防護中心跟進。,Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_f28d7592-f21c-47c6-b9bc-2b858e7e6afa,238